,Price,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Price_per_sqm,Coordenadas,Tipo_Escola_Mais_Proxima,Distancia_Escola_Mais_Proxima
5471,323000,34,1,2,1,1,1,0,1,0,Bela Vista,sale,9500.0,"(-23.552675, -46.639531)",Pública,0.2606707494124532
5472,349000,36,1,2,1,1,1,0,1,0,Bela Vista,sale,9694.444444444445,"(-23.554777, -46.650133)",Privada,0.1428676733899411
5473,344000,38,1,2,1,1,1,0,1,0,Bela Vista,sale,9052.631578947368,"(-23.552673, -46.639529)",Pública,0.2605596736061199
5474,790000,93,3,3,2,1,1,0,0,0,Bela Vista,sale,8494.623655913978,"(-23.567912, -46.64691)",Privada,0.3632461835284754
5475,550000,60,2,2,1,1,1,0,0,0,Bela Vista,sale,9166.666666666666,"(-23.558915, -46.653692)",Privada,0.4553872622275315
5476,2500000,390,3,3,1,2,0,0,0,0,Bela Vista,sale,6410.25641025641,"(-23.562611, -46.653042)",Privada,0.3900391329024788
5477,513250,41,1,2,1,1,1,0,1,1,Bela Vista,sale,12518.292682926829,"(-23.554709, -46.651519)",Privada,0.18683529090225756
5478,320000,37,1,2,1,1,1,0,1,0,Bela Vista,sale,8648.648648648648,"(-23.552673, -46.639529)",Pública,0.2605596736061199
5479,575000,64,2,2,1,1,1,0,1,0,Bela Vista,sale,8984.375,"(-23.554003, -46.638944)",Privada,0.32892385197499757
5480,385000,55,1,2,1,1,1,1,0,0,Bela Vista,sale,7000.0,"(-23.554461, -46.650068)",Privada,0.11063040743464894
5481,440000,38,1,2,1,1,0,1,1,0,Bela Vista,sale,11578.947368421053,"(-23.554551, -46.653335)",Privada,0.03744590360559488
5482,270000,47,1,2,1,1,1,0,0,0,Bela Vista,sale,5744.68085106383,"(-23.568362, -46.644441)",Privada,0.3121729791822666
5483,349000,36,1,2,1,1,1,0,1,0,Bela Vista,sale,9694.444444444445,"(-23.55491, -46.650245)",Privada,0.16213913724942577
5484,900000,116,2,2,1,1,1,0,0,0,Bela Vista,sale,7758.620689655172,"(-23.566084, -46.650795)",Privada,0.34183622419551435
5485,990000,110,3,2,1,1,0,0,0,0,Bela Vista,sale,9000.0,"(-23.564679, -46.651229)",Privada,0.2946981027082082
5486,850000,120,2,2,1,1,1,0,0,0,Bela Vista,sale,7083.333333333333,"(-23.567912, -46.64691)",Privada,0.3632461835284754
5487,316000,37,1,2,1,1,1,0,1,0,Bela Vista,sale,8540.54054054054,"(-23.552673, -46.639529)",Pública,0.2605596736061199
5488,460000,72,2,2,1,1,1,0,0,0,Bela Vista,sale,6388.888888888889,"(-23.567141, -46.644567)",Privada,0.1756441940293091
5489,479000,58,2,2,1,1,1,0,1,0,Bom Retiro,sale,8258.620689655172,"(-23.524606, -46.647326)",Privada,0.3681283897333305
5490,400000,57,2,2,1,1,1,0,1,0,Bom Retiro,sale,7017.543859649123,"(-23.524721, -46.647464)",Privada,0.388105601621077
5491,427000,57,2,2,1,1,1,1,1,0,Bom Retiro,sale,7491.228070175439,"(-23.524411, -46.647428)",Privada,0.36263923120533775
5492,750000,96,3,3,1,2,1,1,1,0,Bom Retiro,sale,7812.5,"(-23.521107, -46.647678)",Privada,0.1952894536457928
5493,345000,52,2,2,1,1,0,1,1,0,Bom Retiro,sale,6634.615384615385,"(-23.521686, -46.641967)",Privada,0.33376411211672874
5494,380000,58,2,2,1,1,1,0,1,0,Bom Retiro,sale,6551.724137931034,"(-23.524677, -46.647365)",Privada,0.37667641708969585
5495,560000,70,3,2,1,1,1,1,1,0,Bom Retiro,sale,8000.0,"(-23.524673, -46.647439)",Privada,0.38245702907579293
5496,241000,33,1,2,1,1,0,0,1,0,Bom Retiro,sale,7303.030303030303,"(-23.524292, -46.645061)",Privada,0.2142979393160467
5497,530000,132,3,2,1,1,0,0,0,0,Bom Retiro,sale,4015.151515151515,"(-23.527812, -46.638853)",Privada,0.47564837164214435
5498,300000,74,2,2,1,1,1,0,0,0,Bom Retiro,sale,4054.054054054054,"(-23.527278, -46.631609)",Privada,0.1020891194344029
5499,267000,30,1,2,1,1,1,0,1,0,Bom Retiro,sale,8900.0,"(-23.522895, -46.646058)",Privada,0.13681268759847867
5500,424000,57,2,2,1,1,1,0,1,0,Bom Retiro,sale,7438.596491228071,"(-23.524673, -46.647439)",Privada,0.38245702907579293
5501,570000,68,3,2,1,1,1,0,1,0,Bom Retiro,sale,8382.35294117647,"(-23.524606, -46.647326)",Privada,0.3681283897333305
5502,430000,58,2,2,1,1,1,0,0,0,Bom Retiro,sale,7413.793103448276,"(-23.524414, -46.647312)",Privada,0.3528659632405372
5503,790000,97,3,3,1,2,1,1,1,0,Bom Retiro,sale,8144.329896907217,"(-23.521107, -46.647678)",Privada,0.1952894536457928
5504,630000,176,3,2,1,1,0,0,0,0,Bom Retiro,sale,3579.5454545454545,"(-23.52856, -46.633717)",Privada,0.3622577211973556
5505,218000,30,1,2,1,1,1,0,1,0,Bom Retiro,sale,7266.666666666667,"(-23.522895, -46.646058)",Privada,0.13681268759847867
5506,490000,150,4,3,1,1,1,1,0,0,Bom Retiro,sale,3266.6666666666665,"(-23.531196, -46.637203)",Privada,0.10138490008047941
5507,466000,57,2,2,1,1,1,0,1,0,Bom Retiro,sale,8175.438596491228,"(-23.524677, -46.647365)",Privada,0.37667641708969585
5508,208191,36,1,2,1,1,1,0,1,0,Bom Retiro,sale,5783.083333333333,"(-23.522895, -46.646058)",Privada,0.13681268759847867
5509,400000,100,2,2,1,1,1,0,0,0,Bom Retiro,sale,4000.0,"(-23.524055, -46.639259)",Privada,0.6536131404193479
5510,900000,96,2,3,2,2,1,0,1,0,Bom Retiro,sale,9375.0,"(-23.521297, -46.648039)",Privada,0.23756267023862618
5511,330000,91,3,2,1,1,0,0,0,0,Bom Retiro,sale,3626.3736263736264,"(-23.524292, -46.645061)",Privada,0.2142979393160467
5512,275000,80,2,2,1,1,0,0,0,0,Bom Retiro,sale,3437.5,"(-23.524867, -46.641554)",Privada,0.463091534495337
5513,450000,97,2,2,1,1,1,1,0,0,Bom Retiro,sale,4639.1752577319585,"(-23.529379, -46.636465)",Privada,0.20727353542270877
5514,250000,30,1,2,1,1,0,0,1,0,Bom Retiro,sale,8333.333333333334,"(-23.523238, -46.645627)",Privada,0.12669629430773152
5515,450000,98,3,2,1,1,0,1,0,0,Bom Retiro,sale,4591.836734693878,"(-23.528025, -46.634082)",Privada,0.3612257327318219
5516,350000,88,2,2,1,1,0,0,0,0,Bom Retiro,sale,3977.2727272727275,"(-23.522526, -46.643708)",Privada,0.13209749232241066
5517,360000,69,2,2,1,1,1,0,1,0,Bom Retiro,sale,5217.391304347826,"(-23.524272, -46.640203)",Privada,0.5623559062962281
5518,322000,55,2,2,1,1,1,0,1,0,Brás,sale,5854.545454545455,"(-23.535721, -46.595133)",Privada,0.5509610861987156
5519,179000,44,2,2,1,1,1,0,0,0,Brás,sale,4068.181818181818,"(-23.545936, -46.617923)",Pública,0.1888557169505347
5520,322000,55,2,2,1,1,1,0,1,0,Brás,sale,5854.545454545455,"(-23.535721, -46.595133)",Privada,0.5509610861987156
5521,385000,65,3,2,1,1,1,0,1,0,Brás,sale,5923.076923076923,"(-23.535721, -46.595133)",Privada,0.5509610861987156
5522,373000,57,2,2,1,1,1,0,1,0,Brás,sale,6543.859649122807,"(-23.545004, -46.617443)",Pública,0.28082859030788687
5523,399000,57,3,2,1,1,1,0,1,0,Brás,sale,7000.0,"(-23.549406, -46.616412)",Pública,0.10299771333551168
5524,332000,60,2,2,1,2,1,0,1,0,Brás,sale,5533.333333333333,"(-23.55166, -46.616213)",Pública,0.34583668142122004
5525,350000,55,2,2,1,1,1,0,1,0,Brás,sale,6363.636363636364,"(-23.55166, -46.616213)",Pública,0.34583668142122004
5526,319500,49,2,2,1,1,1,0,1,0,Brás,sale,6520.408163265306,"(-23.545231, -46.617524)",Pública,0.2562066257462165
5527,250000,39,1,2,1,1,1,0,1,0,Brás,sale,6410.25641025641,"(-23.545231, -46.617524)",Pública,0.2562066257462165
5528,332000,51,2,2,1,1,1,0,1,0,Brás,sale,6509.803921568628,"(-23.55166, -46.616213)",Pública,0.34583668142122004
5529,293500,45,1,2,1,1,1,0,1,0,Brás,sale,6522.222222222223,"(-23.55166, -46.616213)",Pública,0.34583668142122004
5530,392362,57,2,2,1,1,1,0,1,0,Brás,sale,6883.543859649123,"(-23.549398, -46.616409)",Pública,0.10244464553431451
5531,322000,55,2,2,1,1,1,0,1,0,Brás,sale,5854.545454545455,"(-23.535721, -46.595133)",Privada,0.5509610861987156
5532,378360,62,2,2,1,1,1,0,1,0,Brás,sale,6102.580645161291,"(-23.545615, -46.616621)",Pública,0.22653841544824926
5533,327000,55,2,2,1,1,1,0,1,0,Brás,sale,5945.454545454545,"(-23.535721, -46.595133)",Privada,0.5509610861987156
5534,180000,45,2,2,1,1,1,0,0,1,Brás,sale,4000.0,"(-23.545937, -46.617924)",Pública,0.18879074496149356
5535,354000,57,2,2,1,1,1,0,1,0,Brás,sale,6210.526315789473,"(-23.549369, -46.615692)",Pública,0.15968030428041846
5536,390000,70,2,2,1,1,1,0,1,0,Brás,sale,5571.428571428572,"(-23.550751, -46.618216)",Pública,0.2758379768534928
5537,375000,67,2,2,1,1,1,0,1,0,Brás,sale,5597.014925373134,"(-23.550368, -46.61743)",Pública,0.20083463918975814
5538,295000,45,1,2,1,1,1,0,1,0,Brás,sale,6555.555555555556,"(-23.55166, -46.616213)",Pública,0.34583668142122004
5539,194000,44,2,2,1,1,1,0,0,0,Brás,sale,4409.090909090909,"(-23.545936, -46.617923)",Pública,0.1888557169505347
5540,370000,57,2,2,1,1,1,0,1,0,Brás,sale,6491.228070175439,"(-23.546711, -46.615855)",Pública,0.18709742855737715
5541,182000,44,2,2,1,1,1,0,0,0,Brás,sale,4136.363636363636,"(-23.545936, -46.617923)",Pública,0.1888557169505347
5542,270000,50,2,2,1,1,1,0,0,0,Brás,sale,5400.0,"(-23.546671, -46.617708)",Pública,0.10404299749191566
5543,679000,54,2,2,1,1,0,0,1,0,Consolação,sale,12574.074074074075,"(-23.551039, -46.647227)",Pública,0.2343148234145786
5544,930000,90,3,2,1,1,0,0,0,0,Consolação,sale,10333.333333333334,"(-23.549297, -46.653856)",Pública,0.34245572994370327
5545,380000,48,2,2,1,2,1,0,0,0,Consolação,sale,7916.666666666667,"(-46.648555, -23.548484)",Privada,3292.1817874955505
5546,405000,35,1,2,1,1,1,0,1,0,Consolação,sale,11571.42857142857,"(-23.551928, -46.651409)",Privada,0.298870898592631
5547,680000,48,1,2,1,1,1,0,1,0,Consolação,sale,14166.666666666666,"(-23.553497, -46.657728)",Privada,0.5271978516259264
5548,723998,67,2,2,1,1,0,0,1,0,Consolação,sale,10805.940298507463,"(-23.550384, -46.647483)",Pública,0.1618979005234159
5549,1900000,200,3,4,3,2,0,0,0,0,Consolação,sale,9500.0,"(-23.548435, -46.656898)",Privada,0.357198890211515
5550,315000,42,1,2,1,1,1,1,1,0,Consolação,sale,7500.0,"(-23.554199, -46.657074)",Privada,0.438380718260883
5551,260865,32,1,2,1,1,1,0,0,0,Consolação,sale,8152.03125,"(-23.54799, -46.644325)",Pública,0.3514778586977797
5552,2200000,235,3,3,1,1,1,0,0,0,Consolação,sale,9361.702127659575,"(-23.552568, -46.655659)",Privada,0.3745614959153312
5553,850000,85,2,2,1,1,0,1,0,0,Consolação,sale,10000.0,"(-23.55151, -46.65325)",Privada,0.37242331850303395
5554,620000,55,2,2,1,1,1,0,1,0,Consolação,sale,11272.727272727272,"(-23.553331, -46.65727)",Privada,0.48473203348248023
5555,900000,60,2,2,1,2,1,0,1,1,Consolação,sale,15000.0,"(-23.549335, -46.654608)",Pública,0.4235160731692034
5556,1450000,130,3,4,1,2,0,0,1,0,Consolação,sale,11153.846153846154,"(-23.554081, -46.659172)",Privada,0.5174578936045781
5557,710000,55,2,2,1,1,1,0,1,0,Consolação,sale,12909.09090909091,"(-23.55685, -46.657206)",Privada,0.4990843218093467
5558,2600000,213,4,2,1,3,1,0,0,0,Consolação,sale,12206.57276995305,"(-23.546155, -46.660877)",Pública,0.15042961203860067
5559,950000,138,2,2,1,2,1,0,1,0,Consolação,sale,6884.057971014493,"(-23.546764, -46.643184)",Pública,0.4556558094289587
5560,460000,37,1,2,1,1,0,0,0,0,Consolação,sale,12432.432432432432,"(-23.555119, -46.656069)",Privada,0.32172404443495745
5561,750000,108,2,2,1,1,1,0,0,0,Consolação,sale,6944.444444444444,"(-23.553074, -46.651426)",Privada,0.2358056116324306
5562,1250000,118,3,3,1,1,1,0,0,0,Consolação,sale,10593.22033898305,"(-23.559637, -46.665683)",Privada,0.17383255146516866
5563,430000,38,1,2,1,1,1,0,1,0,Consolação,sale,11315.78947368421,"(-23.552396, -46.652277)",Privada,0.2920336935897858
5564,400000,35,1,2,1,1,1,1,1,0,Consolação,sale,11428.57142857143,"(-23.554081, -46.659172)",Privada,0.5174578936045781
5565,486000,41,1,2,1,1,1,0,1,0,Consolação,sale,11853.658536585366,"(-23.554007, -46.653279)",Privada,0.09490629019816436
5566,390000,54,1,2,1,1,1,0,0,0,Consolação,sale,7222.222222222223,"(-23.548779, -46.651096)",Pública,0.05789164464694276
5567,265000,45,2,2,1,1,1,0,1,0,Liberdade,sale,5888.888888888889,"(-23.555392, -46.628307)",Pública,0.07981884646300073
5568,185000,38,2,2,1,1,1,0,1,0,Liberdade,sale,4868.421052631579,"(-23.554039, -46.630837)",Privada,0.19647705639991803
5569,450000,80,3,2,1,2,1,1,1,0,Liberdade,sale,5625.0,"(-23.558008, -46.631027)",Privada,0.06249802624419053
